file_path,emotion,actor
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-07-02-01-01-20.wav,7,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-07-02-01-02-20.wav,7,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-07-02-02-01-20.wav,7,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-07-02-02-02-20.wav,7,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-08-01-01-01-20.wav,8,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-08-01-01-02-20.wav,8,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-08-01-02-01-20.wav,8,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-08-01-02-02-20.wav,8,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-08-02-01-01-20.wav,8,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-08-02-01-02-20.wav,8,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-08-02-02-01-20.wav,8,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-08-02-02-02-20.wav,8,20
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-01-01-01-01-21.wav,1,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-01-01-01-02-21.wav,1,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-01-01-02-01-21.wav,1,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-01-01-02-02-21.wav,1,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-02-01-01-01-21.wav,2,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-02-01-01-02-21.wav,2,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-02-01-02-01-21.wav,2,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-02-01-02-02-21.wav,2,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-02-02-01-01-21.wav,2,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-02-02-01-02-21.wav,2,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-02-02-02-01-21.wav,2,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-02-02-02-02-21.wav,2,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-03-01-01-01-21.wav,3,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-03-01-01-02-21.wav,3,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-03-01-02-01-21.wav,3,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-03-01-02-02-21.wav,3,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-03-02-01-01-21.wav,3,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-03-02-01-02-21.wav,3,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-03-02-02-01-21.wav,3,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-03-02-02-02-21.wav,3,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-04-01-01-01-21.wav,4,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-04-01-01-02-21.wav,4,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-04-01-02-01-21.wav,4,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-04-01-02-02-21.wav,4,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-04-02-01-01-21.wav,4,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-04-02-01-02-21.wav,4,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-04-02-02-01-21.wav,4,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-04-02-02-02-21.wav,4,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-05-01-01-01-21.wav,5,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-05-01-01-02-21.wav,5,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-05-01-02-01-21.wav,5,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-05-01-02-02-21.wav,5,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-05-02-01-01-21.wav,5,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-05-02-01-02-21.wav,5,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-05-02-02-01-21.wav,5,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-05-02-02-02-21.wav,5,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-06-01-01-01-21.wav,6,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-06-01-01-02-21.wav,6,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-06-01-02-01-21.wav,6,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-06-01-02-02-21.wav,6,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-06-02-01-01-21.wav,6,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-06-02-01-02-21.wav,6,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-06-02-02-01-21.wav,6,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-06-02-02-02-21.wav,6,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-07-01-01-01-21.wav,7,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-07-01-01-02-21.wav,7,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-07-01-02-01-21.wav,7,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-07-01-02-02-21.wav,7,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-07-02-01-01-21.wav,7,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-07-02-01-02-21.wav,7,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-07-02-02-01-21.wav,7,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-07-02-02-02-21.wav,7,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-08-01-01-01-21.wav,8,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-08-01-01-02-21.wav,8,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-08-01-02-01-21.wav,8,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-08-01-02-02-21.wav,8,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-08-02-01-01-21.wav,8,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-08-02-01-02-21.wav,8,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-08-02-02-01-21.wav,8,21
audio/datasets/audio_speech_actors_01-24\Actor_21\03-01-08-02-02-02-21.wav,8,21
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-01-01-01-01-22.wav,1,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-01-01-01-02-22.wav,1,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-01-01-02-01-22.wav,1,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-01-01-02-02-22.wav,1,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-02-01-01-01-22.wav,2,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-02-01-01-02-22.wav,2,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-02-01-02-01-22.wav,2,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-02-01-02-02-22.wav,2,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-02-02-01-01-22.wav,2,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-02-02-01-02-22.wav,2,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-02-02-02-01-22.wav,2,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-02-02-02-02-22.wav,2,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-03-01-01-01-22.wav,3,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-03-01-01-02-22.wav,3,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-03-01-02-01-22.wav,3,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-03-01-02-02-22.wav,3,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-03-02-01-01-22.wav,3,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-03-02-01-02-22.wav,3,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-03-02-02-01-22.wav,3,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-03-02-02-02-22.wav,3,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-04-01-01-01-22.wav,4,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-04-01-01-02-22.wav,4,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-04-01-02-01-22.wav,4,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-04-01-02-02-22.wav,4,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-04-02-01-01-22.wav,4,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-04-02-01-02-22.wav,4,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-04-02-02-01-22.wav,4,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-04-02-02-02-22.wav,4,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-05-01-01-01-22.wav,5,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-05-01-01-02-22.wav,5,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-05-01-02-01-22.wav,5,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-05-01-02-02-22.wav,5,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-05-02-01-01-22.wav,5,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-05-02-01-02-22.wav,5,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-05-02-02-01-22.wav,5,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-05-02-02-02-22.wav,5,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-06-01-01-01-22.wav,6,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-06-01-01-02-22.wav,6,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-06-01-02-01-22.wav,6,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-06-01-02-02-22.wav,6,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-06-02-01-01-22.wav,6,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-06-02-01-02-22.wav,6,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-06-02-02-01-22.wav,6,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-06-02-02-02-22.wav,6,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-07-01-01-01-22.wav,7,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-07-01-01-02-22.wav,7,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-07-01-02-01-22.wav,7,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-07-01-02-02-22.wav,7,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-07-02-01-01-22.wav,7,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-07-02-01-02-22.wav,7,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-07-02-02-01-22.wav,7,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-07-02-02-02-22.wav,7,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-08-01-01-01-22.wav,8,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-08-01-01-02-22.wav,8,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-08-01-02-01-22.wav,8,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-08-01-02-02-22.wav,8,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-08-02-01-01-22.wav,8,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-08-02-01-02-22.wav,8,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-08-02-02-01-22.wav,8,22
audio/datasets/audio_speech_actors_01-24\Actor_22\03-01-08-02-02-02-22.wav,8,22
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-01-01-01-01-23.wav,1,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-01-01-01-02-23.wav,1,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-01-01-02-01-23.wav,1,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-01-01-02-02-23.wav,1,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-02-01-01-01-23.wav,2,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-02-01-01-02-23.wav,2,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-02-01-02-01-23.wav,2,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-02-01-02-02-23.wav,2,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-02-02-01-01-23.wav,2,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-02-02-01-02-23.wav,2,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-02-02-02-01-23.wav,2,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-02-02-02-02-23.wav,2,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-03-01-01-01-23.wav,3,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-03-01-01-02-23.wav,3,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-03-01-02-01-23.wav,3,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-03-01-02-02-23.wav,3,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-03-02-01-01-23.wav,3,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-03-02-01-02-23.wav,3,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-03-02-02-01-23.wav,3,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-03-02-02-02-23.wav,3,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-04-01-01-01-23.wav,4,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-04-01-01-02-23.wav,4,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-04-01-02-01-23.wav,4,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-04-01-02-02-23.wav,4,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-04-02-01-01-23.wav,4,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-04-02-01-02-23.wav,4,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-04-02-02-01-23.wav,4,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-04-02-02-02-23.wav,4,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-05-01-01-01-23.wav,5,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-05-01-01-02-23.wav,5,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-05-01-02-01-23.wav,5,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-05-01-02-02-23.wav,5,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-05-02-01-01-23.wav,5,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-05-02-01-02-23.wav,5,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-05-02-02-01-23.wav,5,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-05-02-02-02-23.wav,5,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-06-01-01-01-23.wav,6,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-06-01-01-02-23.wav,6,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-06-01-02-01-23.wav,6,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-06-01-02-02-23.wav,6,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-06-02-01-01-23.wav,6,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-06-02-01-02-23.wav,6,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-06-02-02-01-23.wav,6,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-06-02-02-02-23.wav,6,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-07-01-01-01-23.wav,7,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-07-01-01-02-23.wav,7,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-07-01-02-01-23.wav,7,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-07-01-02-02-23.wav,7,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-07-02-01-01-23.wav,7,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-07-02-01-02-23.wav,7,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-07-02-02-01-23.wav,7,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-07-02-02-02-23.wav,7,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-08-01-01-01-23.wav,8,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-08-01-01-02-23.wav,8,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-08-01-02-01-23.wav,8,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-08-01-02-02-23.wav,8,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-08-02-01-01-23.wav,8,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-08-02-01-02-23.wav,8,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-08-02-02-01-23.wav,8,23
audio/datasets/audio_speech_actors_01-24\Actor_23\03-01-08-02-02-02-23.wav,8,23
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-01-01-01-01-24.wav,1,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-01-01-01-02-24.wav,1,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-01-01-02-01-24.wav,1,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-01-01-02-02-24.wav,1,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-02-01-01-01-24.wav,2,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-02-01-01-02-24.wav,2,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-02-01-02-01-24.wav,2,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-02-01-02-02-24.wav,2,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-02-02-01-01-24.wav,2,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-02-02-01-02-24.wav,2,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-02-02-02-01-24.wav,2,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-02-02-02-02-24.wav,2,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-03-01-01-01-24.wav,3,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-03-01-01-02-24.wav,3,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-03-01-02-01-24.wav,3,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-03-01-02-02-24.wav,3,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-03-02-01-01-24.wav,3,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-03-02-01-02-24.wav,3,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-03-02-02-01-24.wav,3,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-03-02-02-02-24.wav,3,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-04-01-01-01-24.wav,4,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-04-01-01-02-24.wav,4,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-04-01-02-01-24.wav,4,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-04-01-02-02-24.wav,4,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-04-02-01-01-24.wav,4,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-04-02-01-02-24.wav,4,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-04-02-02-01-24.wav,4,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-04-02-02-02-24.wav,4,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-05-01-01-01-24.wav,5,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-05-01-01-02-24.wav,5,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-05-01-02-01-24.wav,5,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-05-01-02-02-24.wav,5,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-05-02-01-01-24.wav,5,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-05-02-01-02-24.wav,5,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-05-02-02-01-24.wav,5,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-05-02-02-02-24.wav,5,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-06-01-01-01-24.wav,6,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-06-01-01-02-24.wav,6,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-06-01-02-01-24.wav,6,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-06-01-02-02-24.wav,6,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-06-02-01-01-24.wav,6,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-06-02-01-02-24.wav,6,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-06-02-02-01-24.wav,6,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-06-02-02-02-24.wav,6,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-07-01-01-01-24.wav,7,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-07-01-01-02-24.wav,7,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-07-01-02-01-24.wav,7,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-07-01-02-02-24.wav,7,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-07-02-01-01-24.wav,7,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-07-02-01-02-24.wav,7,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-07-02-02-01-24.wav,7,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-07-02-02-02-24.wav,7,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-08-01-01-01-24.wav,8,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-08-01-01-02-24.wav,8,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-08-01-02-01-24.wav,8,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-08-01-02-02-24.wav,8,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-08-02-01-01-24.wav,8,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-08-02-01-02-24.wav,8,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-08-02-02-01-24.wav,8,24
audio/datasets/audio_speech_actors_01-24\Actor_24\03-01-08-02-02-02-24.wav,8,24
